# Column definitions:   
# trait : GWAS phenotype
# CredibleSet : credible set ID for trait
# CredibleSet.AnyCodingVariant : TRUE if credible set contains a variant overlapping a coding sequence
# CredibleSet.AnySpliceSiteVariant : TRUE if credible set contains a variant within 10bp of a splice site of a coding gene
# CredibleSet.NoncodingWithSigVariant : TRUE if credible set does not contain a coding or splice site variant, and if it contains at least one variant with variant score above the specified threshold
# CredibleSet.AnyPrediction : TRUE if credible set has a prediction for this method
# CredibleSet.nNearbyGenes : Number of genes within distance threshold
# TargetGene : Gene Symbol
# TargetGene.chr : chromosome
# TargetGene.TSS : coordinate of gene transcription start site
# DistanceToTSS : Distance from best variant to the transcription start site
# DistanceToTSSRank : Rank among genes of the distance from best variant to the transcription start site
# Distance : Distance from best variant to the gene body
# DistanceRank : Rank among genes of the distance from best variant to the gene body
# GeneScore.* : Max score for this gene across cell types and variants
# CellTypes.* : Cell types in which the prediction is made
# Variants.* : Variants with variant scores above threshold responsible for the prediction
# GeneRank.* : Rank of the prediction score for this gene among other genes in the credible set
# GenePrediction.* : TRUE if gene is the gene with the max by this predictor for the credible set
# GenePredictionMax.* : TRUE if gene has the maximum score for this credible set
trait	CredibleSet	CredibleSet.AnyCodingVariant	CredibleSet.AnySpliceSiteVariant	CredibleSet.NoncodingWithSigVariant	CredibleSet.AnyPrediction	CredibleSet.nNearbyGenes	TargetGene	TargetGene.chr	TargetGene.TSS	DistanceToTSS	DistanceToTSSRank	Distance	DistanceRank	GeneScore.ABC	CellTypes.ABC	Variants.ABC	GeneRank.ABC	GenePrediction.ABC	GenePredictionMax.ABC
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	LCTL	chr15	66858317	599381	7	599381	7	NA	NA	NA	6	FALSE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	SMAD6	chr15	66994673	463025	6	383361	6	NA	NA	NA	13	FALSE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	SMAD3	chr15	67358194	99504	3	0	1	0.027179	H9-Roadmap	rs35874463	1	TRUE	TRUE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	AAGAB	chr15	67547074	89376	1	35313	2	0.021934	H9-Roadmap	rs35874463	2	TRUE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	IQCH	chr15	67547137	89439	2	89438	3	0.021934	H9-Roadmap	rs35874463	2	TRUE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	C15orf61	chr15	67813521	355823	4	355822	4	NA	NA	NA	4	FALSE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	MAP2K5	chr15	67835020	377322	5	377321	5	NA	NA	NA	8	FALSE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	SKOR1	chr15	68112041	654343	8	654342	9	NA	NA	NA	12	FALSE	FALSE
IBD	Huang2017-r146-2	TRUE	FALSE	FALSE	NA	16	PIAS1	chr15	68346516	888818	15	888817	15	NA	NA	NA	10	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	VAMP3	chr1	7831328	219913	6	209749	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	PER3	chr1	7844488	206753	5	146001	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	UTS2	chr1	7913104	138137	4	138137	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	TNFRSF9	chr1	8003225	48016	3	48016	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	PARK7	chr1	8021713	29528	1	5899	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	ERRFI1	chr1	8086393	35152	2	20536	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	SLC45A1	chr1	8378144	326903	7	326902	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	RERE	chr1	8877699	826458	8	361221	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	ENO1	chr1	8931635	880394	9	869816	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	CA6	chr1	9005892	954651	10	954650	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	SLC2A7	chr1	9086404	1035163	11	1012116	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r2-1	FALSE	FALSE	FALSE	NA	12	SLC2A5	chr1	9129887	1078646	12	1045762	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r73-2	FALSE	FALSE	TRUE	NA	5	ID4	chr6	19837600	874861	4	870030	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r73-2	FALSE	FALSE	TRUE	NA	5	MBOAT1	chr6	20212695	499766	3	499766	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r73-2	FALSE	FALSE	TRUE	NA	5	E2F3	chr6	20402136	310325	2	218516	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r73-2	FALSE	FALSE	TRUE	NA	5	CDKAL1	chr6	20534687	177774	1	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r73-2	FALSE	FALSE	TRUE	NA	5	SOX4	chr6	21593971	881510	5	881509	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	NFE2L3	chr7	26191846	700685	18	665775	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HNRNPA2B1	chr7	26240413	652118	17	652118	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	CBX3	chr7	26240830	651701	16	639304	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	SNX10	chr7	26331514	561017	15	478582	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	C7orf71	chr7	26677489	215042	2	205642	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	SKAP2	chr7	26897342	4811	1	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA1	chr7	27135625	243094	3	240081	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA2	chr7	27142394	249863	4	247440	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA3	chr7	27159214	266683	5	253276	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA4	chr7	27170399	277868	6	275593	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA5	chr7	27183287	290756	7	288138	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA6	chr7	27187393	294862	8	292669	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA7	chr7	27196296	303765	9	300805	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA9	chr7	27205149	312618	10	309524	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA10	chr7	27219880	327349	11	317677	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA11	chr7	27224835	332304	12	328243	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HOXA13	chr7	27239725	347194	13	343966	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	EVX1	chr7	27282163	389632	14	389631	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	HIBADH	chr7	27702620	810089	19	672526	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r84-1	FALSE	FALSE	FALSE	NA	20	TAX1BP1	chr7	27779713	887182	20	887181	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	TAS1R2	chr1	19186155	956711	34	956711	35	NA	NA	NA	32	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	ALDH4A1	chr1	19229293	913573	32	913573	33	NA	NA	NA	7	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	IFFO2	chr1	19282826	860040	30	860040	31	NA	NA	NA	16	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	UBR4	chr1	19536746	606120	23	606120	23	NA	NA	NA	33	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	EMC1	chr1	19578053	564813	22	564813	22	NA	NA	NA	12	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	MRTO4	chr1	19578074	564792	21	556244	21	NA	NA	NA	20	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	AKR7L	chr1	19600616	542250	20	542250	20	NA	NA	NA	6	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	AKR7A3	chr1	19615280	527586	19	527586	19	NA	NA	NA	5	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	AKR7A2	chr1	19638640	504226	18	504226	18	NA	NA	NA	4	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PQLC2	chr1	19638739	504127	17	487072	17	NA	NA	NA	30	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	CAPZB	chr1	19812135	330731	13	330731	13	NA	NA	NA	9	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	MINOS1	chr1	19923470	219396	8	186551	9	NA	NA	NA	18	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	MINOS1-NBL1	chr1	19923470	219396	8	157917	6	NA	NA	NA	19	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	NBL1	chr1	19969722	173144	7	157917	6	NA	NA	NA	22	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	HTR6	chr1	19991779	151087	5	135407	5	NA	NA	NA	15	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	TMCO4	chr1	20126514	16352	2	16352	2	0.13953	body_of_pancreas-ENCODE,large_intestine_fetal-Roadmap,pancreas-Roadmap	rs3806308,rs3806310	2	TRUE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	RNF186	chr1	20141771	1095	1	1095	1	0.346714	adrenal_gland_fetal-ENCODE,body_of_pancreas-ENCODE,H9-Roadmap,HepG2-Roadmap,large_intestine_fetal-Roadmap,pancreas-Roadmap	rs10917547,rs10917548,rs12128452,rs3806306,rs3806308,rs3806310	1	TRUE	TRUE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	OTUD3	chr1	20208887	66021	3	66020	3	0.02311	iPS_DF_19.11_Cell_Line-Roadmap	rs10917547,rs10917548,rs3806306	3	TRUE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G2E	chr1	20250110	107244	4	103932	4	NA	NA	NA	27	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G2A	chr1	20306932	164066	6	159056	8	NA	NA	NA	24	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G5	chr1	20396700	253834	10	253833	10	NA	NA	NA	29	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G2D	chr1	20446059	303193	11	296275	11	NA	NA	NA	26	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G2F	chr1	20465822	322956	12	322955	12	NA	NA	NA	28	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PLA2G2C	chr1	20503857	360991	14	346717	14	NA	NA	NA	25	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	UBXN10	chr1	20512570	369704	15	369703	15	NA	NA	NA	34	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	VWA5B1	chr1	20617411	474545	16	474544	16	NA	NA	NA	35	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	CAMK2N1	chr1	20812728	669862	24	666016	24	NA	NA	NA	8	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	MUL1	chr1	20834674	691808	25	683073	25	NA	NA	NA	21	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	FAM43B	chr1	20878931	736065	26	736064	26	NA	NA	NA	13	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	CDA	chr1	20915443	772577	27	772576	27	NA	NA	NA	10	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	PINK1	chr1	20959947	817081	28	817080	28	NA	NA	NA	23	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	DDOST	chr1	20988037	845171	29	835392	29	NA	NA	NA	11	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	KIF17	chr1	21044510	901644	31	847639	30	NA	NA	NA	17	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	SH2D5	chr1	21059133	916267	33	903357	32	NA	NA	NA	31	FALSE	FALSE
IBD	Huang2017-r4-2	FALSE	FALSE	TRUE	NA	35	HP1BP3	chr1	21113181	970315	35	926303	34	NA	NA	NA	14	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	PPP1R26	chr9	138371647	900855	74	891763	73	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf116	chr9	138391761	880741	72	880741	72	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	MRPS2	chr9	138392476	880026	71	875983	70	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN1	chr9	138413283	859219	66	854116	66	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	OBP2A	chr9	138437984	834518	61	830687	61	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	PAEP	chr9	138453601	818901	57	813880	58	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	GLT6D1	chr9	138531386	741116	51	741116	51	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN9	chr9	138555167	717335	49	714747	49	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SOHLH1	chr9	138591374	681128	45	681128	45	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	KCNT1	chr9	138594030	678472	44	587509	35	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	CAMSAP1	chr9	138799005	473497	28	473497	28	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	UBAC1	chr9	138853226	419276	24	419276	24	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NACC2	chr9	138987131	285371	15	285371	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf69	chr9	139010277	262225	13	262225	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LHX3	chr9	139095019	177483	12	177483	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	QSOX2	chr9	139137687	134815	10	134815	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	GPSM1	chr9	139221931	50571	6	18445	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	DNLZ	chr9	139258263	14239	2	14239	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	CARD9	chr9	139268133	4369	1	4369	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SNAPC4	chr9	139292889	20387	3	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	PMPCA	chr9	139305024	32522	4	32521	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SDCCAG3	chr9	139305054	32552	5	23870	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	INPP5E	chr9	139334274	61772	7	50563	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf163	chr9	139377946	105444	8	105443	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SEC16A	chr9	139378211	105709	9	62044	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NOTCH1	chr9	139440238	167736	11	116381	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	EGFL7	chr9	139557378	284876	14	284875	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	AGPAT2	chr9	139581911	309409	16	295091	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	FAM69B	chr9	139607023	334521	17	334520	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN10	chr9	139637411	364909	18	360115	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN6	chr9	139642980	370478	19	365965	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN8	chr9	139652995	380493	20	376336	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN15	chr9	139658965	386463	21	381582	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TMEM141	chr9	139685776	413274	22	413273	22	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	CCDC183	chr9	139690789	418287	23	418286	23	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	RABL6	chr9	139702373	429871	25	429870	25	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf172	chr9	139738866	466364	26	466363	26	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	PHPT1	chr9	139743267	470765	27	470764	27	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	MAMDC4	chr9	139746818	474316	29	474315	29	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	EDF1	chr9	139760788	488286	30	484062	30	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TRAF2	chr9	139780964	508462	31	508461	31	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	FBXW5	chr9	139839206	566704	32	562381	32	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C8G	chr9	139839697	567195	33	567194	33	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCN12	chr9	139846767	574265	34	574264	34	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	PTGDS	chr9	139871955	599453	35	599452	36	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LCNL1	chr9	139877444	604942	36	604941	37	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf142	chr9	139886869	614367	37	614366	38	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	CLIC3	chr9	139891024	618522	38	616556	39	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	C9orf139	chr9	139921915	649413	39	649412	41	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	ABCA2	chr9	139922740	650238	40	629182	40	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	FUT7	chr9	139927292	654790	41	652122	42	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NPDC1	chr9	139940676	668174	42	661405	43	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	ENTPD2	chr9	139948503	676001	43	670047	44	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SAPCD2	chr9	139965028	692526	46	684075	46	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	UAP1L1	chr9	139971952	699450	47	699449	47	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	MAN1B1	chr9	139981378	708876	48	708875	48	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	DPP7	chr9	140009195	736693	50	732488	50	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	GRIN1	chr9	140033608	761106	52	761105	52	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	LRRC26	chr9	140064491	791989	53	790708	53	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TMEM210	chr9	140066498	793996	54	792876	54	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SSNA1	chr9	140083053	810551	55	810550	56	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	ANAPC2	chr9	140083057	810555	56	796732	55	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TPRN	chr9	140095163	822661	58	813565	57	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TMEM203	chr9	140100090	827588	59	826031	59	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NDOR1	chr9	140100118	827616	60	827615	60	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	RNF208	chr9	140115775	843273	62	842195	62	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	CYSRT1	chr9	140119086	846584	63	846583	63	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	RNF224	chr9	140122017	849515	64	849514	64	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	SLC34A3	chr9	140125208	852706	65	852705	65	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TUBB4B	chr9	140135710	863208	67	863207	67	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	FAM166A	chr9	140142244	869742	68	865531	68	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	STPG3	chr9	140145712	873210	69	873209	69	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NELFB	chr9	140149751	877249	70	877248	71	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	TOR4A	chr9	140172279	899777	73	899776	74	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r106-1	TRUE	FALSE	FALSE	NA	75	NRARP	chr9	140196703	924201	75	921579	75	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r161-1	FALSE	FALSE	TRUE	NA	77	KRT33A	chr17	39507064	1001477	77	1001477	77	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r161-1	FALSE	FALSE	TRUE	NA	77	KRT33B	chr17	39526052	982489	76	982489	76	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r161-1	FALSE	FALSE	TRUE	NA	77	KRT34	chr17	39538636	969905	75	969905	75	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-r161-1	FALSE	FALSE	TRUE	NA	77	KRT31	chr17	39553844	954697	73	954697	73	NA	NA	NA	NA	FALSE	FALSE
